Category,Key,English,Swahili,File,Line
"merchant","Merchant","","components/admin/users/UsersList.tsx",153
"admin","Admin","","components/admin/users/UsersList.tsx",154
"super-admin","Super Admin","","components/admin/users/UsersList.tsx",155
"driver-status","Driver status","","components/admin/users/UsersList.tsx",160
"approved","Approved","","components/admin/users/UsersList.tsx",164
"banned","Banned","","components/admin/users/UsersList.tsx",167
"showing-count-users","Showing {count} users","","components/admin/users/UsersList.tsx",174
"no-users-found","No users found","","components/admin/users/UsersList.tsx",182
"user","User","","components/admin/users/UsersList.tsx",192
"roles","Roles","","components/admin/users/UsersList.tsx",194
"joined","Joined","","components/admin/users/UsersList.tsx",197
"actions","Actions","","components/admin/users/UsersList.tsx",198
"no-name","No name","","components/admin/users/UsersList.tsx",214
"no-phone","No phone","","components/admin/users/UsersList.tsx",230
"manage-roles","Manage Roles","","components/admin/users/UsersList.tsx",276
"delete-user","Delete User","","components/admin/users/UsersList.tsx",287
"can-place-orders-and-shop","Can place orders and shop","","components/admin/users/UserRoleDialog.tsx",52
"can-deliver-orders","Can deliver orders","","components/admin/users/UserRoleDialog.tsx",59
"can-manage-stores-and-products","Can manage stores and products","","components/admin/users/UserRoleDialog.tsx",66
"can-manage-users-and-content","Can manage users and content","","components/admin/users/UserRoleDialog.tsx",73
"cannot-update-roles","Cannot update roles","","components/admin/users/UserRoleDialog.tsx",86
"failed-to-update-user-roles","Failed to update user roles","","components/admin/users/UserRoleDialog.tsx",93
"manage-user-roles","Manage User Roles","","components/admin/users/UserRoleDialog.tsx",132
"select-roles-for","Select roles for","","components/admin/users/UserRoleDialog.tsx",134
"current-roles","Current Roles","","components/admin/users/UserRoleDialog.tsx",141
"no-roles-assigned","No roles assigned","","components/admin/users/UserRoleDialog.tsx",150
"available-roles","Available Roles","","components/admin/users/UserRoleDialog.tsx",157
"super-admin-role-grants-full-access-to-the-platform-use-with-caution","Super Admin role grants full access to the platform. Use with caution.","","components/admin/users/UserRoleDialog.tsx",202
"saving","Saving...","","components/admin/users/UserRoleDialog.tsx",216
"user-deleted","User deleted","","components/admin/users/DeleteUserDialog.tsx",48
"the-user-has-been-permanently-deleted","The user has been permanently deleted","","components/admin/users/DeleteUserDialog.tsx",49
"cannot-delete-user","Cannot delete user","","components/admin/users/DeleteUserDialog.tsx",57
"failed-to-delete-user","Failed to delete user","","components/admin/users/DeleteUserDialog.tsx",64
"please-type-delete-to-confirm","Please type DELETE to confirm","","components/admin/users/DeleteUserDialog.tsx",75
"are-you-sure-you-want-to-delete","Are you sure you want to delete","","components/admin/users/DeleteUserDialog.tsx",100
"this-action-cannot-be-undone-all-user-data-will-be-permanently-deleted","This action cannot be undone. All user data will be permanently deleted.","","components/admin/users/DeleteUserDialog.tsx",103
"this-user-has-count-orders-deletion-may-fail","This user has {count} orders. Deletion may fail.","","components/admin/users/DeleteUserDialog.tsx",108
"type","Type","","components/admin/users/DeleteUserDialog.tsx",117
"to-confirm","to confirm","","components/admin/users/DeleteUserDialog.tsx",117
"settings-saved","Settings saved","","components/admin/settings/SettingsClient.tsx",97
"general-settings-have-been-updated-successfully","General settings have been updated successfully","","components/admin/settings/SettingsClient.tsx",98
"failed-to-update-settings","Failed to update settings","","components/admin/settings/SettingsClient.tsx",104
"order-settings-have-been-updated-successfully","Order settings have been updated successfully","","components/admin/settings/SettingsClient.tsx",118
"delivery-settings-have-been-updated-successfully","Delivery settings have been updated successfully","","components/admin/settings/SettingsClient.tsx",138
"notification-settings-have-been-updated-successfully","Notification settings have been updated successfully","","components/admin/settings/SettingsClient.tsx",158
"payment-settings-have-been-updated-successfully","Payment settings have been updated successfully","","components/admin/settings/SettingsClient.tsx",178
"cache-cleared","Cache cleared","","components/admin/settings/SettingsClient.tsx",197
"platform-cache-has-been-cleared-successfully","Platform cache has been cleared successfully","","components/admin/settings/SettingsClient.tsx",198
"failed-to-clear-cache","Failed to clear cache","","components/admin/settings/SettingsClient.tsx",203
"general-settings","General Settings","","components/admin/settings/SettingsClient.tsx",218
"basic-platform-information-and-configuration","Basic platform information and configuration","","components/admin/settings/SettingsClient.tsx",221
"platform-name","Platform Name","","components/admin/settings/SettingsClient.tsx",227
"platform-email","Platform Email","","components/admin/settings/SettingsClient.tsx",237
"platform-phone","Platform Phone","","components/admin/settings/SettingsClient.tsx",251
"currency","Currency","","components/admin/settings/SettingsClient.tsx",264
"order-settings","Order Settings","","components/admin/settings/SettingsClient.tsx",306
"configure-order-processing-and-policies","Configure order processing and policies","","components/admin/settings/SettingsClient.tsx",308
"auto-accept-orders","Auto Accept Orders","","components/admin/settings/SettingsClient.tsx",313
"automatically-accept-all-incoming-orders","Automatically accept all incoming orders","","components/admin/settings/SettingsClient.tsx",315
"order-timeout-minutes","Order Timeout (minutes)","","components/admin/settings/SettingsClient.tsx",328
"cancellation-window-minutes","Cancellation Window (minutes)","","components/admin/settings/SettingsClient.tsx",344
"minimum-order-amount","Minimum Order Amount","","components/admin/settings/SettingsClient.tsx",360
"configure-delivery-options-and-fees","Configure delivery options and fees","","components/admin/settings/SettingsClient.tsx",399
"default-delivery-fee","Default Delivery Fee","","components/admin/settings/SettingsClient.tsx",404
"free-delivery-threshold","Free Delivery Threshold","","components/admin/settings/SettingsClient.tsx",421
"max-delivery-distance-km","Max Delivery Distance (km)","","components/admin/settings/SettingsClient.tsx",439
"delivery-time-slots","Delivery Time Slots","","components/admin/settings/SettingsClient.tsx",458
"allow-customers-to-select-delivery-time-slots","Allow customers to select delivery time slots","","components/admin/settings/SettingsClient.tsx",460
"notification-settings","Notification Settings","","components/admin/settings/SettingsClient.tsx",494
"configure-notification-channels-and-preferences","Configure notification channels and preferences","","components/admin/settings/SettingsClient.tsx",497
"email-notifications","Email Notifications","","components/admin/settings/SettingsClient.tsx",504
"send-notifications-via-email","Send notifications via email","","components/admin/settings/SettingsClient.tsx",506
"sms-notifications","SMS Notifications","","components/admin/settings/SettingsClient.tsx",522
"send-notifications-via-sms","Send notifications via SMS","","components/admin/settings/SettingsClient.tsx",524
"send-push-notifications-to-mobile-apps","Send push notifications to mobile apps","","components/admin/settings/SettingsClient.tsx",542
"order-notifications","Order Notifications","","components/admin/settings/SettingsClient.tsx",558
"notify-users-about-order-updates","Notify users about order updates","","components/admin/settings/SettingsClient.tsx",560
"promotion-notifications","Promotion Notifications","","components/admin/settings/SettingsClient.tsx",576
"notify-users-about-promotions-and-deals","Notify users about promotions and deals","","components/admin/settings/SettingsClient.tsx",578
"payment-settings","Payment Settings","","components/admin/settings/SettingsClient.tsx",616
"configure-payment-methods-and-commission","Configure payment methods and commission","","components/admin/settings/SettingsClient.tsx",618
"cash-on-delivery","Cash on Delivery","","components/admin/settings/SettingsClient.tsx",624
"allow-customers-to-pay-with-cash","Allow customers to pay with cash","","components/admin/settings/SettingsClient.tsx",626
"mobile-payment","Mobile Payment","","components/admin/settings/SettingsClient.tsx",639
"allow-customers-to-pay-via-mobile-money","Allow customers to pay via mobile money","","components/admin/settings/SettingsClient.tsx",641
"card-payment","Card Payment","","components/admin/settings/SettingsClient.tsx",654
"allow-customers-to-pay-with-credit-debit-cards","Allow customers to pay with credit/debit cards","","components/admin/settings/SettingsClient.tsx",656
"platform-commission","Platform Commission (%)","","components/admin/settings/SettingsClient.tsx",669
"commission-charged-on-each-order","Commission charged on each order","","components/admin/settings/SettingsClient.tsx",685
"system-actions","System Actions","","components/admin/settings/SettingsClient.tsx",712
"maintenance-and-system-operations","Maintenance and system operations","","components/admin/settings/SettingsClient.tsx",714
"clear-platform-cache","Clear Platform Cache","","components/admin/settings/SettingsClient.tsx",719
"clear-all-cached-data-to-apply-changes-immediately","Clear all cached data to apply changes immediately","","components/admin/settings/SettingsClient.tsx",721
"clearing","Clearing...","","components/admin/settings/SettingsClient.tsx",732
"clear-cache","Clear Cache","","components/admin/settings/SettingsClient.tsx",737
"product-approved","Product approved","","components/admin/products/ProductsTable.tsx",93
"the-product-has-been-verified-and-is-now-visible","The product has been verified and is now visible.","","components/admin/products/ProductsTable.tsx",94
"cannot-approve-product","Cannot approve product","","components/admin/products/ProductsTable.tsx",101
"failed-to-approve-product","Failed to approve product","","components/admin/products/ProductsTable.tsx",108
"product-rejected","Product rejected","","components/admin/products/ProductsTable.tsx",121
"the-product-has-been-rejected-and-hidden","The product has been rejected and hidden.","","components/admin/products/ProductsTable.tsx",122
"cannot-reject-product","Cannot reject product","","components/admin/products/ProductsTable.tsx",130
"failed-to-reject-product","Failed to reject product","","components/admin/products/ProductsTable.tsx",137
"product-deleted","Product deleted","","components/admin/products/ProductsTable.tsx",148
"the-product-has-been-permanently-deleted","The product has been permanently deleted.","","components/admin/products/ProductsTable.tsx",149
"cannot-delete-product","Cannot delete product","","components/admin/products/ProductsTable.tsx",156
"failed-to-delete-product","Failed to delete product","","components/admin/products/ProductsTable.tsx",163
"visibility-updated","Visibility updated","","components/admin/products/ProductsTable.tsx",178
"product-visibility-has-been-toggled","Product visibility has been toggled.","","components/admin/products/ProductsTable.tsx",179
"cannot-update-visibility","Cannot update visibility","","components/admin/products/ProductsTable.tsx",186
"failed-to-update-visibility","Failed to update visibility","","components/admin/products/ProductsTable.tsx",193
"bulk-approval-complete","Bulk approval complete","","components/admin/products/ProductsTable.tsx",203
"all-selected-products-have-been-approved","All selected products have been approved.","","components/admin/products/ProductsTable.tsx",204
"cannot-approve-products","Cannot approve products","","components/admin/products/ProductsTable.tsx",211
"failed-to-approve-products","Failed to approve products","","components/admin/products/ProductsTable.tsx",218
"bulk-rejection-complete","Bulk rejection complete","","components/admin/products/ProductsTable.tsx",228
"cannot-reject-products","Cannot reject products","","components/admin/products/ProductsTable.tsx",238
"failed-to-reject-products","Failed to reject products","","components/admin/products/ProductsTable.tsx",245
"selected","selected","","components/admin/products/ProductsTable.tsx",295
"approve-all","Approve All","","components/admin/products/ProductsTable.tsx",303
"reject-all","Reject All","","components/admin/products/ProductsTable.tsx",312
"image","Image","","components/admin/products/ProductsTable.tsx",334
"product","Product","","components/admin/products/ProductsTable.tsx",335
"visibility","Visibility","","components/admin/products/ProductsTable.tsx",339
"created","Created","","components/admin/products/ProductsTable.tsx",340
"no-img","No img","","components/admin/products/ProductsTable.tsx",379
"approve","Approve","","components/admin/products/ProductsTable.tsx",436
"hide","Hide","","components/admin/products/ProductsTable.tsx",453
"show","Show","","components/admin/products/ProductsTable.tsx",453
"are-you-absolutely-sure","Are you absolutely sure?","","components/admin/products/ProductsTable.tsx",522
"this-action-cannot-be-undone-this-will-permanently-delete-the-product-products-in-active-orders-cann","This action cannot be undone. This will permanently delete the product. Products in active orders cannot be deleted.","","components/admin/products/ProductsTable.tsx",524
"pending-review","Pending Review","","components/admin/products/ProductsFilters.tsx",71
"apply-filters","Apply Filters","","components/admin/products/ProductsFilters.tsx",77
"reset","Reset","","components/admin/products/ProductsFilters.tsx",81
"product-information","Product Information","","components/admin/products/ProductInfo.tsx",17
"compare-at-price","Compare At Price","","components/admin/products/ProductInfo.tsx",41
"unit","Unit","","components/admin/products/ProductInfo.tsx",53
"weight","Weight","","components/admin/products/ProductInfo.tsx",62
"inventory-stock","Inventory & Stock","","components/admin/products/ProductInfo.tsx",75
"available-quantity","Available Quantity","","components/admin/products/ProductInfo.tsx",83
"stock-quantity","Stock Quantity","","components/admin/products/ProductInfo.tsx",91
"low-stock-threshold","Low Stock Threshold","","components/admin/products/ProductInfo.tsx",100
"total-stock","Total Stock","","components/admin/products/ProductInfo.tsx",111
"categories-badges","Categories & Badges","","components/admin/products/ProductInfo.tsx",122
"categories","Categories","","components/admin/products/ProductInfo.tsx",128
"product-badges","Product Badges","","components/admin/products/ProductInfo.tsx",143
"seo-metadata","SEO & Metadata","","components/admin/products/ProductInfo.tsx",161
"seo-title","SEO Title","","components/admin/products/ProductInfo.tsx",166
"seo-description","SEO Description","","components/admin/products/ProductInfo.tsx",174
"keywords","Keywords","","components/admin/products/ProductInfo.tsx",184
"timestamps","Timestamps","","components/admin/products/ProductInfo.tsx",202
"product-images","Product Images","","components/admin/products/ProductImages.tsx",22
"no-images-uploaded","No images uploaded","","components/admin/products/ProductImages.tsx",27
"visible","Visible","","components/admin/products/ProductHeader.tsx",144
"hidden","Hidden","","components/admin/products/ProductHeader.tsx",144
"verified-merchant","Verified Merchant","","components/admin/products/ProductHeader.tsx",157
"approving","Approving...","","components/admin/products/ProductHeader.tsx",191
"approve-product","Approve Product","","components/admin/products/ProductHeader.tsx",191
"rejecting","Rejecting...","","components/admin/products/ProductHeader.tsx",199
"revoke-verification","Revoke Verification","","components/admin/products/ProductHeader.tsx",210
"hiding","Hiding...","","components/admin/products/ProductHeader.tsx",221
"hide-product","Hide Product","","components/admin/products/ProductHeader.tsx",221
"show-product","Show Product","","components/admin/products/ProductHeader.tsx",226
"message-templates","Message Templates","","components/admin/notifications/TemplateSelector.tsx",84
"choose-a-pre-made-template-to-quickly-compose-your-message","Choose a pre-made template to quickly compose your message","","components/admin/notifications/TemplateSelector.tsx",86
"no-templates-available","No templates available","","components/admin/notifications/TemplateSelector.tsx",93
"title","Title","","components/admin/notifications/TemplateSelector.tsx",125
"body","Body","","components/admin/notifications/TemplateSelector.tsx",129
"use-this-template","Use This Template","","components/admin/notifications/TemplateSelector.tsx",138
"pro-tip","Pro Tip","","components/admin/notifications/TemplateSelector.tsx",152
"templates-help-you-send-consistent-messages-quickly-you-can-customize-them-after-selection","Templates help you send consistent messages quickly. You can customize them after selection.","","components/admin/notifications/TemplateSelector.tsx",154
"all-merchants","All Merchants","","components/admin/notifications/RecipientSelector.tsx",77
"send-to-all-registered-merchants","Send to all registered merchants","","components/admin/notifications/RecipientSelector.tsx",78
"verified-merchants","Verified Merchants","","components/admin/notifications/RecipientSelector.tsx",83
"only-verified-and-active-merchants","Only verified and active merchants","","components/admin/notifications/RecipientSelector.tsx",84
"unverified-merchants","Unverified Merchants","","components/admin/notifications/RecipientSelector.tsx",89
"merchants-pending-verification","Merchants pending verification","","components/admin/notifications/RecipientSelector.tsx",90
"by-merchant-type","By Merchant Type","","components/admin/notifications/RecipientSelector.tsx",95
"filter-by-business-category","Filter by business category","","components/admin/notifications/RecipientSelector.tsx",96
"specific-merchants","Specific Merchants","","components/admin/notifications/RecipientSelector.tsx",101
"select-individual-merchants","Select individual merchants","","components/admin/notifications/RecipientSelector.tsx",102
"select-recipients","Select Recipients","","components/admin/notifications/RecipientSelector.tsx",109
"select-merchant-type","Select Merchant Type","","components/admin/notifications/RecipientSelector.tsx",141
"choose-merchant-type","Choose merchant type...","","components/admin/notifications/RecipientSelector.tsx",147
"restaurants-cafes","Restaurants & Cafes","","components/admin/notifications/RecipientSelector.tsx",151
"supermarkets-stores","Supermarkets & Stores","","components/admin/notifications/RecipientSelector.tsx",154
"medical-health","Medical & Health","","components/admin/notifications/RecipientSelector.tsx",157
"search-merchants","Search merchants...","","components/admin/notifications/RecipientSelector.tsx",172
"clear-all","Clear all","","components/admin/notifications/RecipientSelector.tsx",190
"loading-merchants","Loading merchants...","","components/admin/notifications/RecipientSelector.tsx",198
"no-merchants-found-matching-query","No merchants found matching ""{query}""","","components/admin/notifications/RecipientSelector.tsx",203
"no-merchants-available","No merchants available","","components/admin/notifications/RecipientSelector.tsx",204
"mobile-push-notification","Mobile Push Notification","","components/admin/notifications/MessagePreview.tsx",29
"now","now","","components/admin/notifications/MessagePreview.tsx",44
"sms-message","SMS Message","","components/admin/notifications/MessagePreview.tsx",60
"email-message","Email Message","","components/admin/notifications/MessagePreview.tsx",85
"admin-notification","Admin Notification","","components/admin/notifications/MessagePreview.tsx",97
"this-message-was-sent-by-the-admin-team","This message was sent by the admin team.","","components/admin/notifications/MessagePreview.tsx",109
"your-app","Your App","","components/admin/notifications/MessagePreview.tsx",115
"this-message-will-be-sent-via-all-channels","This message will be sent via all channels","","components/admin/notifications/MessagePreview.tsx",125
"push","Push","","components/admin/notifications/MessagePreview.tsx",133
"message-preview","Message Preview","","components/admin/notifications/MessagePreview.tsx",159
"push-notification","Push Notification","","components/admin/notifications/MessageComposer.tsx",91
"all-channels","All Channels","","components/admin/notifications/MessageComposer.tsx",94
"template-loaded","Template loaded","","components/admin/notifications/MessageComposer.tsx",105
"you-can-now-customize-the-message","You can now customize the message","","components/admin/notifications/MessageComposer.tsx",106
"message-title-is-required","Message title is required","","components/admin/notifications/MessageComposer.tsx",116
"message-body-is-required","Message body is required","","components/admin/notifications/MessageComposer.tsx",125
"no-recipients-selected","No recipients selected","","components/admin/notifications/MessageComposer.tsx",134
"please-select-a-merchant-type","Please select a merchant type","","components/admin/notifications/MessageComposer.tsx",143
"please-select-at-least-one-merchant","Please select at least one merchant","","components/admin/notifications/MessageComposer.tsx",152
"messages-sent-successfully","Messages sent successfully","","components/admin/notifications/MessageComposer.tsx",169
"sent-to-count-recipients","Sent to {count} recipients","","components/admin/notifications/MessageComposer.tsx",170
"failed-to-send-messages","Failed to send messages","","components/admin/notifications/MessageComposer.tsx",187
"compose-message","Compose Message","","components/admin/notifications/MessageComposer.tsx",201
"send-notifications-to-merchants-via-push","Send notifications to merchants via push.","","components/admin/notifications/MessageComposer.tsx",203
"compose","Compose","","components/admin/notifications/MessageComposer.tsx",209
"templates","Templates","","components/admin/notifications/MessageComposer.tsx",210
"select-channel","Select Channel","","components/admin/notifications/MessageComposer.tsx",216
"message-title","Message Title","","components/admin/notifications/MessageComposer.tsx",258
"e-g-new-feature-update","e.g., New Feature Update","","components/admin/notifications/MessageComposer.tsx",261
"characters","characters","","components/admin/notifications/MessageComposer.tsx",267
"message-body","Message Body","","components/admin/notifications/MessageComposer.tsx",272
"write-your-message-here","Write your message here...","","components/admin/notifications/MessageComposer.tsx",275
"action-url","Action URL","","components/admin/notifications/MessageComposer.tsx",289
"optional","Optional","","components/admin/notifications/MessageComposer.tsx",289
"e-g-merchant-orders","e.g., /merchant/orders","","components/admin/notifications/MessageComposer.tsx",293
"url-to-open-when-notification-is-clicked","URL to open when notification is clicked","","components/admin/notifications/MessageComposer.tsx",298
"recipients","Recipients","","components/admin/notifications/MessageComposer.tsx",309
"preview","Preview","","components/admin/notifications/MessageComposer.tsx",326
"sending","Sending...","","components/admin/notifications/MessageComposer.tsx",337
"send-to-count-recipients","Send to {count} Recipients","","components/admin/notifications/MessageComposer.tsx",342
"confirm-send","Confirm Send","","components/admin/notifications/MessageComposer.tsx",370
"send-messages","Send Messages","","components/admin/notifications/MessageComposer.tsx",384
"message-sent","Message sent","","components/admin/merchants/MessageDialogue.tsx",25
"notification-has-been-sent-to-the-merchant","Notification has been sent to the merchant.","","components/admin/merchants/MessageDialogue.tsx",26
"cannot-send-message","Cannot send message","","components/admin/merchants/MessageDialogue.tsx",34
"failed-to-send-message","Failed to send message","","components/admin/merchants/MessageDialogue.tsx",41
"send-message-to-merchant-businessname","Send Message to {merchant.businessName}","","components/admin/merchants/MessageDialogue.tsx",56
"this-notification-will-be-sent-to-the-merchant-via-push-notification-and-email","This notification will be sent to the merchant via push notification and email.","","components/admin/merchants/MessageDialogue.tsx",58
"send-message","Send Message","","components/admin/merchants/MessageDialogue.tsx",72
"merchant-approved","Merchant approved","","components/admin/merchants/MerchantsTable.tsx",83
"the-merchant-has-been-successfully-verified","The merchant has been successfully verified.","","components/admin/merchants/MerchantsTable.tsx",84
"cannot-approve-merchant","Cannot approve merchant","","components/admin/merchants/MerchantsTable.tsx",91
"failed-to-approve-merchant","Failed to approve merchant","","components/admin/merchants/MerchantsTable.tsx",98
"merchant-rejected","Merchant rejected","","components/admin/merchants/MerchantsTable.tsx",112
"the-merchant-verification-has-been-removed","The merchant verification has been removed.","","components/admin/merchants/MerchantsTable.tsx",113
"cannot-reject-merchant","Cannot reject merchant","","components/admin/merchants/MerchantsTable.tsx",120
"failed-to-reject-merchant","Failed to reject merchant","","components/admin/merchants/MerchantsTable.tsx",127
"merchant-deleted","Merchant deleted","","components/admin/merchants/MerchantsTable.tsx",140
"the-merchant-has-been-permanently-deleted","The merchant has been permanently deleted.","","components/admin/merchants/MerchantsTable.tsx",141
"cannot-delete-merchant","Cannot delete merchant","","components/admin/merchants/MerchantsTable.tsx",148
"failed-to-delete-merchant","Failed to delete merchant","","components/admin/merchants/MerchantsTable.tsx",155
"business-name","Business Name","","components/admin/merchants/MerchantsTable.tsx",168
"this-action-cannot-be-undone-this-will-permanently-delete-the-merchant-and-all-associated-data","This action cannot be undone. This will permanently delete the merchant and all associated data.","","components/admin/merchants/MerchantsTable.tsx",334
"active-products","Active Products","","components/admin/merchants/MerchantStats.tsx",24
"all-time-orders","All time orders","","components/admin/merchants/MerchantStats.tsx",45
"pending-orders","Pending Orders","","components/admin/merchants/MerchantStats.tsx",52
"no-products-yet","No products yet","","components/admin/merchants/MerchantProducts.tsx",30
"this-merchant-hasn-t-added-any-products","This merchant hasn't added any products","","components/admin/merchants/MerchantProducts.tsx",32
"no-orders-yet","no_orders_yet","","components/admin/merchants/MerchantOrders.tsx",44
"this-merchant-hasn-t-received-any-orders","This merchant hasn't received any orders","","components/admin/merchants/MerchantOrders.tsx",45
"require-immediate-attention-from-the-merchant","require immediate attention from the merchant","","components/admin/merchants/MerchantOrders.tsx",83
"order-id","order_id","","components/admin/merchants/MerchantOrders.tsx",93
"n-a","n_a","","components/admin/merchants/MerchantOrders.tsx",112
"no-managers-assigned","No managers assigned","","components/admin/merchants/MerchantManagers.tsx",27
"this-merchant-doesn-t-have-any-managers-yet","This merchant doesn't have any managers yet","","components/admin/merchants/MerchantManagers.tsx",29
"unnamed-manager","Unnamed Manager","","components/admin/merchants/MerchantManagers.tsx",49
"assigned","Assigned","","components/admin/merchants/MerchantManagers.tsx",64
"approve-merchant","Approve Merchant","","components/admin/merchants/MerchantHeader.tsx",166
"revoking","Revoking...","","components/admin/merchants/MerchantHeader.tsx",184
"platform-performance-and-key-metrics","Platform performance and key metrics","","components/admin/insights/InsightsClient.tsx",100
"last-year","Last year","","components/admin/insights/InsightsClient.tsx",110
"vs-previous-period","vs previous period","","components/admin/insights/InsightsClient.tsx",157
"active-users","Active Users","","components/admin/insights/InsightsClient.tsx",183
"orders-by-status","Orders by Status","","components/admin/insights/InsightsClient.tsx",203
"top-merchants","Top Merchants","","components/admin/insights/InsightsClient.tsx",227
"top-drivers","Top Drivers","","components/admin/insights/InsightsClient.tsx",260
"deliveries","deliveries","","components/admin/insights/InsightsClient.tsx",275
"popular-products","Popular Products","","components/admin/insights/InsightsClient.tsx",288
"recent-activities","Recent Activities","","components/admin/insights/InsightsClient.tsx",318
"driver-action","Driver {action}","","components/admin/drivers/DriversTable.tsx",87
"the-driver-has-been-action-successfully","The driver has been {action} successfully.","","components/admin/drivers/DriversTable.tsx",88
"cannot-action-the-driver","Cannot {action} the driver","","components/admin/drivers/DriversTable.tsx",95
"failed-to-action-the-driver","Failed to {action} the driver","","components/admin/drivers/DriversTable.tsx",102
"unknown","Unknown","","components/admin/drivers/DriversTable.tsx",137
"no-drivers-found","No drivers found","","components/admin/drivers/DriversTable.tsx",162
"cni","CNI","","components/admin/drivers/DriversTable.tsx",179
"","✓","","components/admin/drivers/DriversTable.tsx",179
"license","License","","components/admin/drivers/DriversTable.tsx",185
"ban-driver","Ban Driver","","components/admin/drivers/DriversTable.tsx",251
"unban-driver","Unban Driver","","components/admin/drivers/DriversTable.tsx",260
"this-action-cannot-be-undone-this-will-permanently-delete-the-driver-account-the-driver-cannot-be-de","This action cannot be undone. This will permanently delete the driver account. The driver cannot be deleted if they have active deliveries.","","components/admin/drivers/DriversTable.tsx",319
"search-by-name-email-phone-or-cni","Search by name, email, phone, or CNI...","","components/admin/drivers/DriversFilters.tsx",58
"active-deliveries","Active Deliveries","","components/admin/drivers/DriverStats.tsx",39
"avg-price-per-delivery","Avg {price} per delivery","","components/admin/drivers/DriverStats.tsx",68
"wallet-balance","Wallet Balance","","components/admin/drivers/DriverStats.tsx",78
"no-deliveries-yet","No deliveries yet","","components/admin/drivers/DriverOrders.tsx",42
"this-driver-hasn-t-completed-any-deliveries","This driver hasn't completed any deliveries","","components/admin/drivers/DriverOrders.tsx",44
"pendingreview","PendingReview","","components/admin/drivers/DriverHeader.tsx",70
"unnamed-driver","Unnamed Driver","","components/admin/drivers/DriverHeader.tsx",103
"approve-driver","Approve Driver","","components/admin/drivers/DriverHeader.tsx",151
"driver-must-upload-both-cni-and-driver-s-license-before-approval","Driver must upload both CNI and driver's license before approval.","","components/admin/drivers/DriverDocuments.tsx",38
"cni-national-id","CNI (National ID)","","components/admin/drivers/DriverDocuments.tsx",48
"download","Download","","components/admin/drivers/DriverDocuments.tsx",88
"no-cni-uploaded","No CNI uploaded","","components/admin/drivers/DriverDocuments.tsx",96
"no-license-uploaded","No license uploaded","","components/admin/drivers/DriverDocuments.tsx",154
"document-preview","Document Preview","","components/admin/drivers/DriverDocuments.tsx",165
"access-denied","Access Denied","","app/[locale]/unauthorized/page.tsx",21
"you-don-t-have-permission-to-access-this-page-this-area-is-restricted-to-administrators-only","You don't have permission to access this page. This area is restricted to administrators only.","","app/[locale]/unauthorized/page.tsx",24
"return-to-home","Return to Home","","app/[locale]/unauthorized/page.tsx",31
"go-to-profile","Go to Profile","","app/[locale]/unauthorized/page.tsx",36
"if-you-believe-this-is-an-error-please-contact-support","If you believe this is an error, please contact support.","","app/[locale]/unauthorized/page.tsx",42
"failed-to-load-stores","Failed to load stores","","app/[locale]/(client)/stores/page.tsx",28
"store-not-found","Store Not Found","","app/[locale]/(client)/stores/not-found.tsx",16
"the-store-you-re-looking-for-doesn-t-exist-or-is-currently-unavailable","The store you're looking for doesn't exist or is currently unavailable.","","app/[locale]/(client)/stores/not-found.tsx",19
"back-to-stores","Back to Stores","","app/[locale]/(client)/stores/not-found.tsx",24
"user-not-found","User Not Found","","app/[locale]/(client)/profile/page.tsx",40
"please-contact-support-if-this-issue-persists","Please contact support if this issue persists","","app/[locale]/(client)/profile/page.tsx",41
"go-home","Go Home","","app/[locale]/(client)/profile/page.tsx",43
"items","items","","app/[locale]/(client)/orders/page.tsx",147
"start-shopping-to-place-your-first-order","Start shopping to place your first order","","app/[locale]/(client)/orders/page.tsx",207
"your-orders","Your Orders","","app/[locale]/(client)/orders/page.tsx",302
"location-captured-successfully","Location captured successfully","","app/[locale]/(client)/new-merchant/page.tsx",79
"failed-to-get-location","Failed to get location","","app/[locale]/(client)/new-merchant/page.tsx",86
"please-enter-manually","Please enter manually","","app/[locale]/(client)/new-merchant/page.tsx",87
"please-fill-in-all-required-fields","Please fill in all required fields","","app/[locale]/(client)/new-merchant/page.tsx",107
"please-upload-a-business-logo","Please upload a business logo","","app/[locale]/(client)/new-merchant/page.tsx",115
"please-capture-your-business-location","Please capture your business location","","app/[locale]/(client)/new-merchant/page.tsx",124
"failed-to-upload-logo","Failed to upload logo","","app/[locale]/(client)/new-merchant/page.tsx",145
"application-submitted-successfully","Application submitted successfully!","","app/[locale]/(client)/new-merchant/page.tsx",177
"your-merchant-application-is-pending-approval","Your merchant application is pending approval.","","app/[locale]/(client)/new-merchant/page.tsx",178
"join-our-platform-and-start-selling-your-products","Join our platform and start selling your products","","app/[locale]/(client)/new-merchant/page.tsx",210
"business-information","Business Information","","app/[locale]/(client)/new-merchant/page.tsx",216
"enter-your-business-name","Enter your business name","","app/[locale]/(client)/new-merchant/page.tsx",225
"business-type","Business Type","","app/[locale]/(client)/new-merchant/page.tsx",254
"select-business-type","Select business type","","app/[locale]/(client)/new-merchant/page.tsx",266
"grocery-store","Grocery Store","","app/[locale]/(client)/new-merchant/page.tsx",270
"restaurant-food","Restaurant / Food","","app/[locale]/(client)/new-merchant/page.tsx",273
"business-images","Business Images","","app/[locale]/(client)/new-merchant/page.tsx",286
"business-logo","Business Logo","","app/[locale]/(client)/new-merchant/page.tsx",292
